
Frequency (Hz),S11_Real,S11_Imag,S12_Real,S12_Imag,S13_Real,S13_Imag,S14_Real,S14_Imag,S21_Real,S21_Imag,S22_Real,S22_Imag,S23_Real,S23_Imag,S24_Real,S24_Imag,S31_Real,S31_Imag,S32_Real,S32_Imag,S33_Real,S33_Imag,S34_Real,S34_Imag,S41_Real,S41_Imag,S42_Real,S42_Imag,S43_Real,S43_Imag,S44_Real,S44_Imag
19212000000.0,-0.4072619,0.4593476,-0.940462,-0.5797994,-0.7276159,0.7588875,-0.6769832,-0.8449009,-0.6462873,0.7241797,-1.241336,0.2097059,-0.481851,0.8192858,-0.7858946,-0.5856667,-0.5359185,0.8429237,-1.02001,-0.1575691,0.2447576,1.411932,0.05276985,-1.008876,-0.6251778,0.7160542,-0.9430239,-0.2752945,-0.9338523,-0.05914741,-1.154999,-0.2027029
19270000000.0,0.4168911,-0.4477092,-0.2224103,-1.090855,-1.044817,-0.1632167,0.3101073,-1.046029,-0.9754884,0.03840293,-0.9274865,-0.8990608,-0.9520967,0.07549178,0.03126252,-0.9865981,-0.9385127,0.3492518,-0.7127064,-0.7461159,-0.7854658,1.250073,0.7658752,-0.6624557,-0.9281586,0.1862948,-0.5721126,-0.7911522,-0.5951687,-0.7159327,-0.4896194,-1.066486
19328000000.0,-0.2770862,0.5346169,0.6397478,-0.9231226,-0.4336422,-0.9714068,1.054461,-0.308512,-0.707054,-0.6806973,0.2271165,-1.245986,-0.584771,-0.7623293,0.851647,-0.5125238,-0.9742227,-0.2539361,-0.1490374,-1.025388,-1.524456,0.3299687,1.012658,0.09782082,-0.8700855,-0.3856197,-0.003395631,-0.9793146,0.1083716,-0.9249568,0.5709018,-0.9877225
19386000000.0,0.2770298,-0.5560256,1.111886,-0.1780984,0.6616796,-0.8345361,0.7597094,0.7914875,-0.007857493,-0.9933391,1.097566,-0.5363603,0.4051813,-0.8738066,0.8489254,0.5167708,-0.7322338,-0.7013124,0.3782256,-0.9709994,-1.280263,-1.021074,0.6347758,0.7967838,-0.5700565,-0.7682804,0.4880672,-0.8542385,0.7460452,-0.5599183,1.095683,-0.1857712
19444000000.0,-0.1230433,0.5876207,0.9042749,0.6808527,1.012305,0.3557626,-0.5063333,0.9756532,0.6978313,-0.70404,1.098386,0.4614958,0.9651589,0.09683118,-0.2151028,0.9718937,-0.439602,-0.9113219,0.6990464,-0.7701941,0.09324124,-1.650953,-0.1357983,1.001629,-0.2633,-0.9227979,0.7650542,-0.6238704,0.9222189,0.1509958,0.8835047,0.6532416
19502000000.0,0.1265899,-0.5992416,0.1465157,1.116583,-0.07524207,1.066826,-1.067446,-0.2386831,0.9805601,0.01107099,0.452247,1.088467,0.1602821,0.9549127,-0.9908428,0.0394993,-0.162571,-0.9893805,0.8852117,-0.534255,1.350117,-0.8540585,-0.8163056,0.5861598,0.006855901,-0.9503689,0.9048891,-0.3766793,0.5295516,0.7697963,0.1869448,1.083887
19560000000.0,0.04214779,0.6045963,-0.6933438,0.8624756,-1.035277,0.1913393,-0.02665403,-1.07614,0.6653929,0.7095944,-0.4056554,1.117183,-0.8736165,0.3905364,-0.2762951,-0.940134,0.127676,-0.9860539,0.9956208,-0.254854,1.443492,0.4693276,-0.9839671,-0.1904793,0.2804612,-0.8985881,0.9689361,-0.09538653,-0.1858694,0.9112799,-0.6300337,0.9271759
19618000000.0,-0.04792773,-0.6040946,-1.092902,0.08170491,-0.4322458,-0.9500394,1.035447,-0.277774,-0.06024468,0.9630854,-1.102646,0.5402534,-0.588329,-0.7463628,0.8453343,-0.4906718,0.4098888,-0.8984306,1.018126,0.04758925,0.6616421,1.311846,-0.5359547,-0.8434958,0.5326027,-0.7693704,0.9468549,0.1940717,-0.7816185,0.4862779,-1.144274,0.1631778
19676000000.0,0.1892935,0.5704327,-0.8048742,-0.7457369,0.8046843,-0.6660931,0.5403628,0.9345611,-0.7470451,0.6154081,-1.171914,-0.4856449,0.5633125,-0.7632061,0.6981397,0.6902916,0.6777545,-0.7168581,0.9455062,0.3709282,-0.3982778,1.422926,0.2489462,-0.9681737,0.7536416,-0.553575,0.8301005,0.4881238,-0.8858519,-0.2397873,-0.8350841,-0.8286679
19734000000.0,-0.2280727,-0.565618,-0.01091125,-1.11024,0.89511,0.5588941,-0.7251596,0.8217329,-0.9681884,-0.1255388,-0.3072097,-1.233153,0.9060912,0.2968163,-0.4386247,0.8894272,0.9028746,-0.4200361,0.7445053,0.695726,-1.303521,0.8037202,0.8819515,-0.4865017,0.9134136,-0.2338704,0.5892797,0.7645421,-0.4313687,-0.8152951,0.2113905,-1.136778
19792000000.0,0.3472466,0.4873396,0.805104,-0.7840528,-0.1733261,1.054585,-1.051806,-0.3503838,-0.5890374,-0.8029913,0.812226,-0.9333182,0.0727998,0.959,-0.9980115,-0.05967512,1.011953,0.006532576,0.3781035,0.9577048,-1.55617,-0.3921195,0.9712476,0.3029029,0.9407626,0.186698,0.202275,0.9554405,0.2999834,-0.8812404,1.010307,-0.4840294
19850000000.0,-0.3577228,-0.490157,1.146276,0.0300952,-1.039721,0.3430122,-0.180501,-1.113739,0.1613288,-0.9915063,1.201668,0.08010708,-0.8347983,0.5114751,-0.4087632,-0.9246184,0.8931015,0.4971997,-0.1362521,1.02638,-0.7157105,-1.501437,0.4573222,0.9111707,0.7413332,0.6244909,-0.2918074,0.9381319,0.8538265,-0.3937365,1.006934,0.4483702
19908000000.0,0.4770954,0.3748706,0.7954322,0.8273891,-0.8491181,-0.6958158,0.8418792,-0.7474219,0.8256388,-0.5759296,0.7261025,0.93781,-0.8796092,-0.4438591,0.5726146,-0.8339623,0.4833,0.900923,-0.6729961,0.7883503,0.8043849,-1.466789,-0.3405956,0.964803,0.2832953,0.9272382,-0.7581729,0.6263413,0.8855289,0.3417669,0.3846838,1.032462
19966000000.0,-0.4685661,-0.3725995,-0.03470847,1.126531,0.09120702,-1.078662,1.068259,0.270803,0.9875494,0.1833895,-0.1373298,1.178055,-0.128097,-0.9704493,0.9982874,0.007838648,-0.1291593,1.014452,-1.007235,0.2478841,1.607682,-0.1944679,-0.9249455,0.4284552,-0.3091372,0.9170865,-0.9806849,0.06417286,0.3699099,0.8674464,-0.4377068,1.029588
20024000000.0,0.5516177,0.2587777,-0.8228305,0.7437673,0.9074893,-0.5622067,0.4036099,1.008656,0.5417898,0.8234957,-0.9218135,0.7839994,0.6985599,-0.6761702,0.5751882,0.8056675,-0.7159654,0.7042307,-0.9324896,-0.4242054,1.121172,1.065607,-0.9349446,-0.3688567,-0.7997396,0.5133458,-0.7947811,-0.5553193,-0.3698421,0.8569499,-1.064546,0.4391877
20082000000.0,-0.5574315,-0.2092706,-1.085979,-0.09320315,0.9790106,0.3756079,-0.5590704,0.9149949,-0.2288973,0.9513916,-1.244026,-0.1025948,0.9486586,0.1386859,-0.2926528,0.9367391,-0.9943528,0.06546344,-0.430124,-0.9215009,0.01527362,1.510258,-0.3690161,-0.9296073,-0.9342916,-0.1352494,-0.2381424,-0.9335881,-0.8704752,0.3142118,-1.060135,-0.5183733
20140000000.0,0.594985,0.09574787,-0.6679125,-0.864044,0.3020967,1.003083,-1.074442,0.1158121,-0.8492908,0.4789618,-0.7427543,-1.024349,0.4727632,0.8291694,-0.9226431,0.3447462,-0.7830549,-0.6080752,0.2863575,-0.9691743,-1.034423,1.115359,0.4272902,-0.9005764,-0.5997752,-0.7247146,0.4454806,-0.8498338,-0.8219362,-0.4249541,-0.2198961,-1.153891
20198000000.0,-0.589242,-0.04894907,0.1813183,-1.091409,-0.6038257,0.8703214,-0.7742341,-0.7789578,-0.9433884,-0.3005036,0.3653188,-1.193752,-0.3534417,0.8909748,-0.8560596,-0.5083603,-0.1605651,-0.9872602,0.8706998,-0.519188,-1.559082,0.08930471,0.9605321,-0.3041726,0.05414211,-0.9579871,0.9155193,-0.3265831,-0.2539517,-0.8978793,0.795788,-0.8196842
20256000000.0,0.6012527,-0.09061235,0.9378151,-0.6412367,-1.083955,0.09089731,0.1080045,-1.125187,-0.4450983,-0.9013631,1.154684,-0.3962306,-0.9299225,0.2937522,-0.1542549,-1.003012,0.5481005,-0.8594823,1.005553,0.1997659,-1.172825,-1.100664,0.8904129,0.4930784,0.6880352,-0.6913592,0.9084663,0.3716998,0.4860948,-0.8101857,1.109861,0.1372697
20314000000.0,-0.5715733,0.1193348,1.126866,0.2123276,-0.7754388,-0.7796938,0.932566,-0.6535536,0.3454369,-0.9620512,1.006731,0.6535866,-0.8282673,-0.5363028,0.6756777,-0.7677898,0.9929984,-0.286816,0.6230867,0.8245533,0.105491,-1.642936,0.264087,1.002018,0.990732,-0.0657628,0.4364578,0.8917542,0.9354482,-0.2181932,0.6256348,0.9214787
20372000000.0,0.5764222,-0.2228976,0.6368739,0.9517522,0.1155913,-1.09969,1.089584,0.3119771,0.9332146,-0.4439042,0.1934655,1.176342,-0.1014188,-0.9880182,1.018524,0.04621699,0.9673684,0.4166363,-0.05592125,1.04655,1.389649,-0.8794186,-0.5270291,0.896368,0.8189656,0.5818399,-0.2383754,0.971911,0.8098484,0.5171145,-0.2101949,1.105638
20430000000.0,-0.49444,0.2834376,-0.2225675,1.10974,0.914023,-0.6059079,0.4409326,1.028281,0.9580744,0.3461608,-0.686353,0.9882939,0.7023163,-0.7020497,0.5970548,0.8177153,0.4774943,0.9235639,-0.7087784,0.7608557,1.48075,0.5899979,-1.001976,0.2393641,0.252743,0.9551205,-0.7998068,0.5792629,0.19038,0.9394484,-0.9342618,0.6723061
20488000000.0,0.4963291,-0.3633215,-0.93403,0.5861825,1.016102,0.3439719,-0.5388348,0.9472077,0.4146958,0.9193966,-1.206176,0.2524274,0.9712324,0.1186484,-0.2818159,0.953369,-0.2195238,1.011011,-1.029019,0.1275346,0.4751661,1.465885,-0.8627579,-0.5505609,-0.4129609,0.8881068,-0.9789996,-0.07295617,-0.5396799,0.7806686,-1.166129,-0.1909484
20546000000.0,-0.3830712,0.4255996,-1.055179,-0.2831953,0.308583,1.015587,-1.079449,0.09996176,-0.3701321,0.9170554,-1.041013,-0.702722,0.4673178,0.849399,-0.9375479,0.3163581,-0.7763475,0.6499089,-0.8762814,-0.5274774,-0.7215057,1.337424,-0.1841209,-0.9899182,-0.8583354,0.4268713,-0.7062671,-0.6610386,-0.932519,0.1404821,-0.6283358,-1.015937
20604000000.0,0.369782,-0.4838473,-0.5038966,-0.9669423,-0.6839896,0.8055322,-0.6654177,-0.8597184,-0.921265,0.3497586,-0.1425706,-1.244461,-0.4539972,0.8503373,-0.7749555,-0.619044,-1.001892,0.04965197,-0.3797277,-0.9411453,-1.457282,0.4612323,0.6038569,-0.8119931,-0.9429823,-0.178416,-0.1639646,-0.9557322,-0.7422205,-0.5809393,0.419392,-1.098333
20662000000.0,-0.218458,0.5239645,0.3702988,-1.045194,-1.054129,-0.1823266,0.4144897,-1.030031,-0.891296,-0.4344704,0.8910334,-0.8546302,-0.9705803,0.04091179,0.1442379,-0.9982103,-0.865355,-0.5183851,0.2097782,-0.9960974,-1.382124,-0.6950279,1.010357,-0.1139696,-0.6874337,-0.6773326,0.398992,-0.8884252,-0.08221904,-0.9417884,1.108583,-0.3043897
20720000000.0,0.2102172,-0.5747814,1.024025,-0.4619253,-0.3399601,-1.025242,1.118295,-0.130392,-0.3009755,-0.9664863,1.2009,0.2158303,-0.4981489,-0.8431553,0.9579608,-0.3548849,-0.4742466,-0.9054165,0.7050715,-0.7452424,-0.4613412,-1.500031,0.7912277,0.6691992,-0.2415163,-0.9573697,0.8164735,-0.5600991,0.6340122,-0.720452,0.9171847,0.673191
20778000000.0,-0.009154563,0.5642943,1.058962,0.421107,0.7868233,-0.7682952,0.6162934,0.9581767,0.4819928,-0.9121238,0.5690966,1.067933,0.5501598,-0.8276421,0.7448661,0.710854,-0.00773842,-1.050188,0.9899952,-0.3367321,0.8608687,-1.334763,0.0744046,1.04168,0.2193185,-0.9843505,0.996314,-0.1256338,0.9643651,-0.04580696,0.1213343,1.134137
20836000000.0,0.05266273,-0.6112801,0.4481004,1.045737,1.029628,0.3927287,-0.6093184,0.9550518,0.989651,-0.2987346,-0.4014616,1.14216,0.9872554,0.1563872,-0.3374802,0.969879,0.4383424,-0.9573784,1.039624,0.124795,1.581383,-0.1042034,-0.7005472,0.7790288,0.6145862,-0.7966095,0.9482096,0.317214,0.7104742,0.6651918,-0.7136666,0.9103556
20894000000.0,0.168948,0.5438867,-0.4388667,1.031933,0.03928644,1.092909,-1.095175,-0.1955793,0.9148089,0.4896128,-1.099997,0.5429385,0.2420378,0.9640841,-1.008665,0.06056691,0.7962051,-0.709466,0.9021252,0.549781,1.003731,1.183541,-1.040009,0.04466526,0.8872012,-0.4845152,0.7327215,0.6823375,0.02505216,0.9688064,-1.165737,0.1778194
20952000000.0,-0.1449395,-0.5757501,-1.039431,0.3926556,-0.9819973,0.4641857,-0.2330979,-1.075291,0.2930073,0.9720873,-1.189244,-0.3809417,-0.7867149,0.6002123,-0.434306,-0.9009411,0.9900048,-0.3296385,0.5917221,0.8594835,-0.2681765,1.497621,-0.7343557,-0.7147918,0.9815546,-0.08185449,0.373656,0.9088091,-0.6733451,0.6822429,-0.9672614,-0.7110261
21010000000.0,0.3574641,0.4505044,-0.9813261,-0.4841581,-0.8052358,-0.7029399,0.8895507,-0.620693,-0.4951706,0.8675027,-0.5535408,-1.125849,-0.8557716,-0.4708445,0.6547578,-0.7432325,1.015758,0.1424211,0.1410698,1.020048,-1.266038,0.8189923,0.01637756,-1.020714,0.9004298,0.3605947,-0.07785269,0.9694468,-0.951156,-0.0140499,-0.1019626,-1.195915
21068000000.0,-0.3648612,-0.4355134,-0.3115544,-1.048761,0.2951593,-1.021532,0.9354216,0.5583289,-0.9605344,0.2365409,0.4803257,-1.146776,0.06119028,-0.9709652,0.9531078,0.2888703,0.8253199,0.5900226,-0.3518606,0.9631011,-1.471588,-0.3134511,0.7550021,-0.6755605,0.617842,0.7337751,-0.5270309,0.8121082,-0.6364272,-0.6973656,0.8722106,-0.7982334
21126000000.0,0.5080057,0.1905698,0.554926,-0.9452749,1.040551,-0.197059,-0.07906922,1.093544,-0.8282449,-0.5435635,1.191461,-0.3220351,0.8888149,-0.3876186,0.1767514,0.9876454,0.4017596,0.9235765,-0.7901745,0.6421715,-0.8212737,-1.2542,1.022463,0.09349003,0.1518964,0.9524561,-0.8746384,0.4273289,0.06974818,-0.9469723,1.144703,0.2353096
21184000000.0,-0.2717067,-0.1002195,1.08125,-0.2442555,0.681536,0.8234673,-1.009729,0.4660859,-0.1824991,-0.9889188,0.9638048,0.7646725,0.7768103,0.5932047,-0.7864572,0.6434922,-0.1510012,1.013416,-1.024338,0.1233507,0.3422213,-1.464276,0.6412771,0.8090062,-0.3767115,0.9075907,-0.9837341,-0.1001034,0.7365379,-0.6028745,0.5173088,1.04687
21242000000.0,0.3483494,0.2021841,0.9328626,0.6138071,-0.3512952,1.018326,-0.9326547,-0.6202771,0.59238,-0.8282198,0.006342766,1.228577,-0.09974446,0.9803202,-0.9685391,-0.3315471,-0.6917214,0.7694311,-0.9237486,-0.468383,1.347851,-0.6908689,-0.1445882,1.032286,-0.8246912,0.5551667,-0.7667549,-0.6332266,0.9579662,0.1191051,-0.4305361,1.093403
21300000000.0,-0.3914258,-0.2190346,0.2002718,1.101582,-1.053667,0.2601804,0.01494209,-1.119117,1.021607,-0.1663009,-0.9039012,0.8435467,-0.8794568,0.4539935,-0.2501566,-0.9874178,-1.025547,0.249466,-0.4930481,-0.9281493,1.362653,0.6490125,-0.8401493,0.6171716,-1.017505,-0.001614315,-0.273695,-0.9737139,0.5918362,0.7709568,-1.083299,0.4892909
21358000000.0,0.5112291,0.01874173,-0.6515613,0.9146219,-0.8214375,-0.7185239,0.9285257,-0.6213408,0.8359705,0.5963882,-1.250104,-0.03358589,-0.8784252,-0.4631297,0.6699959,-0.7611578,-0.9786212,-0.38039,0.1381162,-1.038366,0.3070972,1.459786,-1.020521,-0.1805898,-0.8262773,-0.5739987,0.3374802,-0.9431335,-0.140778,0.9573103,-1.141036,-0.3821368
21416000000.0,-0.4172388,0.03370599,-1.097015,0.1609601,0.1056396,-1.075777,1.025686,0.3983109,0.1523816,1.002991,-0.8794177,-0.9019939,-0.133449,-0.9750403,0.9935142,0.1103172,-0.5450504,-0.8836977,0.7365606,-0.7305518,-0.9101003,1.157079,-0.5759984,-0.8549221,-0.3065048,-0.9433742,0.8335178,-0.532393,-0.7819342,0.5661667,-0.5565629,-1.075748
21474000000.0,0.4027196,-0.1915475,-0.8670796,-0.6840922,0.9303297,-0.5411116,0.2601708,1.063164,-0.6020387,0.800213,0.02868487,-1.252687,0.7091406,-0.675706,0.4763422,0.8720508,0.09748614,-1.021373,1.025064,-0.1272389,-1.451038,0.1220736,0.2251593,-0.9889653,0.3220039,-0.9206442,0.974866,0.09050038,-0.9358357,-0.1691236,0.4123453,-1.133397
21532000000.0,-0.211929,0.174691,-0.09973796,-1.091962,0.9708323,0.4310998,-0.7141252,0.8214319,-0.9757376,0.1075534,0.9482459,-0.8097421,0.95129,0.1767915,-0.4360642,0.888406,0.6968541,-0.7207276,0.8667394,0.5322355,-1.099471,-0.9303039,0.8780025,-0.5097148,0.8128598,-0.5011826,0.6895848,0.6771283,-0.516902,-0.7930281,1.135077,-0.38933
21590000000.0,0.2023253,-0.1634118,0.7316989,-0.8135267,0.183046,1.038266,-1.079747,-0.1406298,-0.746693,-0.6374305,1.229308,0.240878,0.3867719,0.8820742,-0.9839673,0.1335384,0.9930599,-0.1439085,0.3581507,0.9553899,-0.1265357,-1.420668,0.9701877,0.2924445,0.952579,0.1001737,0.1302968,0.963503,0.2184708,-0.9139339,0.9897926,0.6823997
21648000000.0,-0.1478415,0.05214218,1.100155,0.005420701,-0.9237436,0.49488,-0.1807059,-1.082943,-0.07604869,-0.9868156,0.5562436,1.138742,-0.694247,0.6672665,-0.4519662,-0.9001431,0.9834444,0.2331066,-0.04525407,1.028099,0.9393809,-1.069125,0.4341445,0.9326852,0.8582402,0.4336304,-0.2449507,0.945994,0.8064737,-0.4784999,0.0637453,1.207136
21706000000.0,0.2908227,-0.1308563,0.7529393,0.8081554,-0.8759348,-0.5844297,0.8721352,-0.6763956,0.6757721,-0.7490705,-0.5381234,1.151772,-0.9201743,-0.2975232,0.5782944,-0.8300218,0.7301484,0.7228917,-0.581983,0.8619454,1.430799,0.02670314,-0.3753698,0.9645189,0.5251051,0.8391767,-0.7171241,0.6962252,0.9117319,0.2550425,-0.8653513,0.8535866
21764000000.0,-0.2328824,0.1268461,-0.06246842,1.113981,0.08398893,-1.062838,1.026892,0.4319855,1.015479,-0.04161583,-1.219596,0.380527,-0.1919149,-0.9589263,1.014046,0.09678922,0.257372,1.003023,-0.9483478,0.4394306,0.8529285,1.155594,-0.9611129,0.3951297,0.02491206,0.9946056,-0.975389,0.2320509,0.4442944,0.8431221,-1.221696,-0.002111641
21822000000.0,0.2901814,-0.2581561,-0.8488494,0.7265068,0.9714952,-0.4578634,0.1333195,1.105237,0.7398129,0.7068261,-1.133841,-0.5999105,0.7400481,-0.6446666,0.4158714,0.9249455,-0.3112797,0.9936986,-1.036636,-0.133138,-0.3966617,1.375325,-0.9571421,-0.4150271,-0.5068184,0.8660066,-0.9506119,-0.3222451,-0.2969008,0.9187589,-0.8931513,-0.8379166
21880000000.0,-0.1343253,0.2809114,-1.125431,-0.1053601,0.9040111,0.6076496,-0.8945585,0.6799739,0.02422854,1.022923,-0.3859407,-1.218456,0.9396554,0.3117059,-0.5936116,0.8260347,-0.7838894,0.6914902,-0.8175883,-0.6642665,-1.294949,0.5725577,-0.3587219,-0.969629,-0.8741311,0.4818241,-0.641276,-0.7698131,-0.8564844,0.4240694,-0.06263234,-1.223146
21938000000.0,0.1541713,-0.3503285,-0.709785,-0.8686976,-0.04395287,1.077144,-1.03467,-0.4089705,-0.7055047,0.7095601,0.5935529,-1.122368,0.2158049,0.9547517,-1.002972,-0.08932053,-1.011968,0.1604143,-0.3268892,-0.984355,-1.283172,-0.5474957,0.4545733,-0.9309861,-0.9683306,-0.07112616,-0.1126362,-0.9730493,-0.8959953,-0.325898,0.8455127,-0.8844842
21996000000.0,0.02490075,0.3133245,0.1385081,-1.104497,-0.9369102,0.511892,-0.1716662,-1.089849,-0.9940326,-0.02449058,1.239242,-0.3102763,-0.7066793,0.6661201,-0.4244842,-0.9071551,-0.928927,-0.4210375,0.2728585,-1.001544,-0.5130662,-1.2698,0.9756196,-0.3143533,-0.7593714,-0.5924285,0.4494524,-0.8677686,-0.3803315,-0.8603177,1.231391,0.08703779
22054000000.0,-0.01203627,-0.3482083,0.887314,-0.6630651,-0.9162826,-0.5240769,0.8378839,-0.71116,-0.6508706,-0.7341189,1.030661,0.7887305,-0.9282414,-0.2583799,0.5590637,-0.8302811,-0.5296416,-0.853552,0.7746249,-0.6774427,0.5186682,-1.247313,0.8920481,0.4973092,-0.2801493,-0.9092935,0.8581235,-0.4552205,0.3720393,-0.8578908,0.6782002,1.05095
22112000000.0,0.1593694,0.2227477,1.081581,0.1923099,-0.02171508,-1.044186,1.033678,0.3493917,0.1003964,-0.9859204,-0.002978841,1.31184,-0.2510754,-0.9271398,0.9995422,0.05535328,0.05784,-1.002906,1.023688,-0.1123872,1.260833,-0.4852333,0.2522552,0.9903298,0.298528,-0.9208448,0.9825106,0.1208044,0.8831162,-0.3181465,-0.4179218,1.186575
22170000000.0,-0.1180323,-0.2394143,0.6075529,0.9256968,0.8847857,-0.5665655,0.2452619,1.072761,0.7915497,-0.6082584,-1.018749,0.8307388,0.6659746,-0.7050585,0.4822969,0.890506,0.6217523,-0.7967505,0.9145408,0.4880398,1.198891,0.6514038,-0.5539486,0.8645025,0.7743212,-0.5921527,0.7508086,0.6568055,0.8397232,0.4329373,-1.162195,0.473073
22228000000.0,0.2043021,0.1003559,-0.2585089,1.087374,0.9594155,0.4584484,-0.7882078,0.7838414,1.006039,0.1649878,-1.298233,-0.1881732,0.9611486,0.1971751,-0.5050498,0.8876339,0.9796609,-0.2927802,0.4677618,0.9326623,0.2291242,1.356917,-1.017488,0.2018968,0.9973191,-0.03931707,0.2409897,0.9848129,0.2759905,0.9201781,-1.152606,-0.4764879
22286000000.0,-0.1130078,-0.1208468,-0.9810318,0.5919712,0.1486508,1.08121,-1.114382,-0.2331101,0.6032483,0.8378226,-0.7774652,-1.045471,0.3697306,0.9324694,-1.038831,0.06262218,0.9930484,0.3117896,-0.137412,1.053262,-0.922971,1.019607,-0.85109,-0.5988666,0.8613721,0.5184834,-0.3428341,0.9625498,-0.4697476,0.8344736,-0.5221987,-1.126429
22344000000.0,0.1377951,0.03200363,-1.109114,-0.2709887,-0.81206,0.7269174,-0.4274034,-1.048932,-0.1831044,1.00097,0.17011,-1.278417,-0.5689728,0.8171588,-0.6193637,-0.8247416,0.6352015,0.8109055,-0.6991083,0.7809411,-1.358641,-0.03449203,-0.17033,-1.038203,0.4002985,0.899073,-0.8115816,0.5801691,-0.9349273,0.242293,0.3897243,-1.177531
22402000000.0,-0.04679193,-0.08879012,-0.5807184,-0.9805,-1.054821,-0.2753519,0.6409137,-0.9303223,-0.846701,0.5621408,1.023517,-0.7831087,-0.99219,-0.03448689,0.3583275,-0.960616,0.05839273,1.03095,-1.024985,0.2393734,-0.8929949,-0.9893886,0.6123595,-0.8345249,-0.1885255,0.9598662,-0.9926151,0.004024176,-0.8170942,-0.4909784,1.127418,-0.5436068
22460000000.0,0.08713521,0.05094816,0.2828059,-1.089716,-0.3563198,-1.012641,1.113544,0.01506812,-0.9694772,-0.2240372,1.293245,0.2388933,-0.5052289,-0.8372406,0.9881301,-0.217474,-0.5291299,0.8648911,-0.9679199,-0.3784139,0.05750113,-1.305284,1.020753,-0.1260921,-0.6993926,0.6525828,-0.7948591,-0.5667248,-0.1958071,-0.919104,1.16971,0.5320224
22518000000.0,-0.05394421,-0.1339718,0.9691396,-0.5344998,0.6482096,-0.8301573,0.5741684,0.9320138,-0.4906843,-0.8643385,0.6369314,1.18937,0.4393393,-0.8627013,0.699499,0.7195708,-0.9277963,0.3820481,-0.5554318,-0.8685951,0.9482478,-0.8817045,0.788884,0.6460793,-0.9503769,0.1062971,-0.3032236,-0.9319364,0.5338368,-0.7668194,0.2669073,1.28726
22576000000.0,0.1279308,0.1042199,1.054648,0.3370712,1.045162,0.09747986,-0.4758556,0.986485,0.2983755,-0.9481952,-0.5613019,1.244494,0.9677907,-0.0912118,-0.2351089,0.9828998,-0.9720991,-0.2350872,0.05465898,-1.032362,1.303206,0.08710387,0.0616354,1.017128,-0.8289981,-0.4795291,0.3040277,-0.9378497,0.9261374,-0.1264063,-0.8760371,0.9845341
22634000000.0,-0.1286055,-0.1504571,0.4798925,1.004968,0.4844267,0.9369211,-1.094733,0.1313978,0.9126979,-0.4348653,-1.311362,0.3591718,0.6037313,0.7766173,-0.9675623,0.3320374,-0.6447757,-0.7717885,0.6584152,-0.8046637,0.7864744,1.06945,-0.7016343,0.7513224,-0.3910438,-0.8944213,0.8137134,-0.5889547,0.7379683,0.5933399,-1.298912,-0.02174286
22692000000.0,0.229559,0.05821098,-0.393144,1.062905,-0.5201543,0.9362158,-0.728748,-0.8543175,0.9573469,0.3509905,-1.138566,-0.7112305,-0.3152894,0.9509132,-0.8305693,-0.6338244,-0.0783614,-1.014231,1.016245,-0.283599,-0.3575205,1.29435,-1.036078,0.005219853,0.1927256,-0.9625521,1.013279,-0.02358454,0.07920416,0.9478478,-0.8878843,-0.9163566
22750000000.0,-0.2196928,-0.08814438,-1.036714,0.4627222,-1.071958,0.08978958,0.3041333,-1.083914,0.404651,0.9339098,-0.2998281,-1.285214,-0.9647126,0.2674851,0.06318249,-1.041299,0.5295768,-0.8676848,0.9860539,0.3585282,-1.227962,0.5312169,-0.7366265,-0.7471767,0.7181106,-0.6633036,0.8288918,0.5666168,-0.6332561,0.7256601,-0.03371832,-1.25966
22808000000.0,0.2723105,-0.0329366,-1.063124,-0.4192953,-0.6824542,-0.8423553,1.07599,-0.3567277,-0.3862069,0.947297,0.6654376,-1.122823,-0.7640807,-0.6517302,0.9020711,-0.5278363,0.9423712,-0.4054422,0.6020117,0.8725894,-1.188195,-0.5622561,0.02268739,-1.039498,0.9716073,-0.1283137,0.348829,0.9441899,-0.9525609,0.05665609,0.8299546,-0.9497244
22866000000.0,-0.2292712,0.04707311,-0.4426724,-1.039164,0.307657,-1.026051,0.8878877,0.6811004,-0.9336731,0.3720896,1.276568,-0.3322556,0.1130818,-0.9803164,0.9240056,0.4487952,0.9920276,0.2085068,-0.008059101,1.045457,-0.4121667,-1.215415,0.765052,-0.6980677,0.8486909,0.4551174,-0.2620831,0.953511,-0.6901794,-0.6459386,1.287273,-0.07785882
22924000000.0,0.2264301,-0.1586571,0.4448786,-1.024417,1.016662,-0.3017406,-0.08904386,1.10111,-0.9065801,-0.4228999,1.140016,0.7503402,0.8779188,-0.4308119,0.1154543,1.008273,0.6745853,0.7451592,-0.6203051,0.8312225,0.5454597,-1.137379,1.021652,0.0722106,0.4130994,0.8639959,-0.7737573,0.6076001,-0.008642499,-0.9391918,0.923067,0.9759539
22982000000.0,-0.1532808,0.1379671,1.047237,-0.3800994,0.8043873,0.6840296,-0.9718089,0.5163502,-0.3134963,-0.9450626,0.1274865,1.402445,0.8352192,0.5038015,-0.7882063,0.6348302,0.111932,0.9934664,-0.9869956,0.3101341,1.189367,-0.4232754,0.6386427,0.7936881,-0.1735644,0.939583,-0.9829478,0.0346389,0.6754438,-0.6470844,-0.2528577,1.358977
